UPC,D-Q,D-P,D-SP,S-Q,S-P,Z-P,Z-Q,L-Q,L-P,Best Price,Best Price Vendor,Best Price Quantity
810013432640,12,791.2,,0,,791.2,7,1,791.2,791.2,Davidsons,1
810120310350,11,799.2,,0,,,0,0,799.2,799.2,Davidsons,11
810120310367,14,799.2,,0,,,0,11,799.2,799.2,Davidsons,11
810013432800,0,791.2,,0,,,0,0,791.2,791.2,Davidsons,0
810120310381,2,799.2,,0,,,0,0,799.2,799.2,Davidsons,2
810120310398,2,799.2,,0,,,0,0,799.2,799.2,Davidsons,2
810013437478,3,879.2,,0,,879.2,13,0,879.2,879.2,Davidsons,3
810013437485,36,879.2,,0,,879.2,3,0,879.2,879.2,Davidsons,3
810013437492,8,879.2,,0,,,0,2,879.2,879.2,Davidsons,2
810013439304,45,577.15,,0,,577.15,3,27,577.15,577.15,Davidsons,3
810013439328,7,577.15,,0,,,0,3,577.15,577.15,Davidsons,3
810013432879,13,727.2,,0,,727.2,0,0,727.2,727.2,Davidsons,13
810013432886,22,727.2,,0,,727.2,2,1,727.2,727.2,Davidsons,1
810013432893,14,711.2,,0,,711.2,13,5,711.2,711.2,Davidsons,5
810013432909,13,711.2,,0,,711.2,5,1,711.2,711.2,Davidsons,1
810013432916,0,807.2,,0,,807.2,3,0,807.2,807.2,Zanders,3
810013432923,12,807.2,,0,,807.2,1,0,807.2,807.2,Davidsons,1
810013432930,10,791.2,,0,,791.2,15,0,791.2,791.2,Davidsons,10
810013432947,4,791.2,,0,,791.2,27,0,791.2,791.2,Davidsons,4
810013432961,12,727.2,,0,,,0,0,727.2,727.2,Davidsons,12
810013432985,12,711.2,,0,,,0,0,711.2,711.2,Davidsons,12
810013433005,8,807.2,,0,,807.2,6,0,807.2,807.2,Davidsons,6
810013433029,7,791.2,,0,,791.2,3,0,791.2,791.2,Davidsons,3
810013439366,40,577.15,,0,,535.0,45,2,577.15,535.0,Zanders,45
810013436075,28,577.15,,0,,577.15,12,39,577.15,577.15,Davidsons,12
810013436082,10,577.15,,0,,577.15,10,48,577.15,577.15,Davidsons,10
810013436099,2,628.15,,0,,628.15,5,0,628.15,628.15,Davidsons,2
810013436105,12,628.15,,0,,628.15,1,2,628.15,628.15,Davidsons,1
810013436112,0,679.15,,0,,679.15,7,0,679.15,679.15,Zanders,7
810013436129,11,679.15,,0,,679.15,16,0,679.15,679.15,Davidsons,11
810013436136,8,577.15,,0,,,0,5,577.15,577.15,Davidsons,5
810013436174,3,679.15,,0,,,0,0,679.15,679.15,Davidsons,3
810013436181,3,679.15,,0,,,0,9,679.15,679.15,Davidsons,3
810013438185,0,19.49,,0,,19.49,15,0,19.49,19.49,Zanders,15
810013438192,22,20.99,,0,,20.99,46,50,20.99,20.99,Davidsons,22
810013431148,0,149.25,,0,,,0,0,149.25,149.25,Davidsons,0
810013433418,0,149.25,,0,,,0,0,149.25,149.25,Davidsons,0
810013436600,4,,,0,,,0,0,,,,0
810013433678,0,,,0,,,0,0,,,,0
810013433708,10,,,0,,726.72,0,0,,726.72,Zanders,0
810013433722,0,,,0,,712.02,0,0,,712.02,Zanders,0
810120310725,28,,,0,,,0,0,,,,0
810013436266,0,,,0,,,0,0,,,,0
810013434569,3,,,0,,,0,0,,,,0
810013439243,8,,,0,,,0,0,,,,0
810013434644,0,,,0,,,0,0,,,,0
810013434682,0,,,0,,726.72,3,0,,726.72,Zanders,3
810013438970,3,,,0,,807.55,2,0,,807.55,Zanders,2
810013438987,12,,,0,,807.55,3,0,,807.55,Zanders,3
810013439311,2,,,0,,,0,0,,,,0
810013434781,1,,,0,,,0,0,,,,0
810013434804,0,,,0,,,0,0,,,,0
810013434828,0,,,0,,,0,0,,,,0
810013434835,0,,,0,,,0,0,,,,0
810013434842,0,,,0,,726.72,3,0,,726.72,Zanders,3
810013436648,2,,,0,,,0,0,,,,0
810013439373,10,,,0,,,0,0,,,,0
810013437294,10,,,0,,532.88,0,0,,532.88,Zanders,0
810013437300,9,,,0,,532.88,2,0,,532.88,Zanders,2
810013437317,1,,,0,,,0,0,,,,0
810013437324,7,,,0,,579.97,2,0,,579.97,Zanders,2
810013437331,7,,,0,,627.06,2,0,,627.06,Zanders,2
810013437348,1,,,0,,627.06,4,0,,627.06,Zanders,4
810013436846,72,823.2,823.2,0,,,0,0,,823.2,Davidsons,72
810120310732,198,1047.2,1047.2,0,,,0,0,,1047.2,Davidsons,198
810013433746,88,989.0,,0,,,0,0,,989.0,Davidsons,88
810120310701,198,789.99,786.38,0,,,0,0,,786.38,Davidsons,198
810120310718,198,949.99,937.07,0,,,0,0,,937.07,Davidsons,198
798681317479,0,1046.0,,0,1047.86,1046.0,0,0,1046.0,1046.0,Davidsons,0
798681436170,0,1133.0,,0,,1133.0,0,0,1133.0,1133.0,Davidsons,0
798681504138,0,1133.0,,0,1133.0,1133.0,0,0,1133.0,1133.0,Davidsons,0
798681437139,0,1133.0,,0,1133.0,,0,0,1133.0,1133.0,Davidsons,0
798681503995,0,1133.0,,0,1133.0,1133.0,0,0,1133.0,1133.0,Davidsons,0
798681437146,0,1133.0,,0,1133.0,,0,0,1133.0,1133.0,Davidsons,0
798681544752,0,1656.0,,0,,1656.0,0,0,1656.0,1656.0,Davidsons,0
798681402144,0,879.0,,0,879.0,879.0,0,0,879.0,879.0,Davidsons,0
798681437238,0,879.0,,0,879.0,,0,0,879.0,879.0,Davidsons,0
798681662982,0,1133.0,,0,1133.0,1133.0,0,0,1133.0,1133.0,Davidsons,0
798681662999,58,1133.0,1133.0,0,1133.0,1133.0,0,0,1133.0,1133.0,Davidsons,58
798681663002,9,1407.0,,0,1407.0,1407.0,0,0,1407.0,1407.0,Davidsons,9
798681663019,0,1407.0,,0,1407.0,1407.0,0,0,1407.0,1407.0,Davidsons,0
798681596607,0,1133.0,,0,1133.0,,0,0,1133.0,1133.0,Davidsons,0
798681406562,14,879.0,,0,879.0,879.0,9,8,879.0,879.0,Davidsons,8
798681430376,10,879.0,,0,879.0,,0,0,879.0,879.0,Davidsons,10
798681666102,2,1133.0,,25,1133.0,1133.0,6,11,1133.0,1133.0,Davidsons,2
798681666119,8,1133.0,,15,1133.0,1133.0,9,11,1133.0,1133.0,Davidsons,8
798681450107,0,1133.0,,0,1133.0,,0,0,1133.0,1133.0,Davidsons,0
798681450053,0,1046.0,,0,1046.0,,0,0,1046.0,1046.0,Davidsons,0
798681582495,0,1133.0,,6,1133.0,,0,0,1133.0,1133.0,SportsSouth,6
798681582501,0,1133.0,,0,1133.0,,0,0,1133.0,1133.0,Davidsons,0
798681662715,0,1918.0,,0,1918.0,,0,0,1918.0,1918.0,Davidsons,0
798681676347,0,1918.0,,0,1918.0,,0,0,1918.0,1918.0,Davidsons,0
798681662722,0,1918.0,,0,,,0,0,1918.0,1918.0,Davidsons,0
798681676354,0,1918.0,,0,,,0,0,1918.0,1918.0,Davidsons,0
798681406586,5,879.0,,0,879.0,879.0,5,3,879.0,879.0,Davidsons,3
798681430413,0,879.0,,0,879.0,,0,0,879.0,879.0,Davidsons,0
798681434732,0,1046.0,,0,1046.0,,0,0,1046.0,1046.0,Davidsons,0
798681666126,4,1133.0,,25,1133.0,1133.0,2,4,1133.0,1133.0,Davidsons,2
798681617166,0,571.0,,0,571.0,,0,0,571.0,571.0,Davidsons,0
798681654475,6,1055.0,,25,1055.0,1055.0,12,71,991.7,991.7,Lipseys,71
798681513505,0,483.0,,0,483.0,483.0,0,0,483.0,483.0,Davidsons,0
798681505951,11,448.0,,25,425.18,448.0,0,100,421.12,421.12,Lipseys,100
798681676811,7,610.0,,25,610.0,610.0,9,33,573.4,573.4,Lipseys,33
798681678747,0,610.0,,0,610.0,610.0,0,0,610.0,610.0,Davidsons,0
798681553372,0,483.0,,25,483.0,,0,15,483.0,483.0,SportsSouth,15
798681607556,55,566.0,566.0,25,566.0,566.0,13,100,566.0,566.0,Davidsons,13
798681618040,0,566.0,,8,566.0,566.0,0,7,566.0,566.0,SportsSouth,7
798681506019,33,448.0,438.0,25,448.0,448.0,4,100,421.12,421.12,Lipseys,100
798681676828,20,610.0,,25,610.0,610.0,12,25,573.4,573.4,Lipseys,25
798681678754,4,610.0,,11,610.0,610.0,4,6,573.4,573.4,Lipseys,6
798681582686,95,566.0,566.0,25,566.0,566.0,19,100,566.0,566.0,Davidsons,19
798681652341,0,697.0,,0,697.0,697.0,0,0,697.0,697.0,Davidsons,0
798681665051,0,1046.0,,0,1046.0,1046.0,0,0,1046.0,1046.0,Davidsons,0
798681618286,11,871.0,871.0,25,871.0,871.0,9,100,818.74,818.74,Lipseys,100
798681618293,0,871.0,871.0,23,871.0,871.0,2,5,818.74,818.74,Lipseys,5
798681641925,16,1395.0,,25,1395.0,1398.9,18,61,1311.3,1311.3,Lipseys,61
798681621309,1,854.0,,17,854.0,854.0,3,78,802.76,802.76,Lipseys,78
798681621316,2,854.0,,0,854.0,854.0,1,28,854.0,854.0,Davidsons,1
798681663620,19,566.0,,13,566.0,566.0,10,100,566.0,566.0,Davidsons,10
798681646432,10,871.0,,25,871.0,871.0,3,36,818.74,818.74,Lipseys,36
798681621347,19,854.0,,25,854.0,854.0,5,25,802.76,802.76,Lipseys,25
798681621354,3,854.0,,25,854.0,854.0,8,5,802.76,802.76,Lipseys,5
798681663644,12,566.0,,25,566.0,566.0,2,81,532.04,532.04,Lipseys,81
798681665815,164,479.0,,0,479.0,479.0,5,100,450.26,450.26,Lipseys,100
798681640447,198,351.0,351.0,25,351.0,351.0,300,100,351.0,351.0,Davidsons,25
798681640454,0,351.0,,25,351.0,,0,100,329.94,329.94,Lipseys,100
798681640157,198,448.0,448.0,25,448.0,448.0,19,100,421.12,421.12,Lipseys,100
798681640164,198,448.0,448.0,0,448.0,448.0,204,46,448.0,448.0,Davidsons,46
798681667598,3,592.0,,25,592.0,592.0,9,50,556.48,556.48,Lipseys,50
798681671618,0,523.0,,0,523.0,523.0,0,0,523.0,523.0,Davidsons,0
798681679966,0,644.0,,0,644.0,644.0,0,0,644.0,644.0,Davidsons,0
798681602995,0,448.0,,0,448.0,448.0,0,0,448.0,448.0,Davidsons,0
798681681228,0,479.0,,0,,,0,0,479.0,479.0,Davidsons,0
798681681235,0,479.0,,0,,448.0,0,0,479.0,448.0,Zanders,0
798681663859,0,527.0,,0,527.0,527.0,0,0,527.0,527.0,Davidsons,0
798681663866,0,527.0,,0,527.0,527.0,0,0,527.0,527.0,Davidsons,0
798681663873,0,527.0,,0,527.0,527.0,0,0,527.0,527.0,Davidsons,0
798681669981,198,697.0,697.0,25,697.0,697.0,0,100,697.0,697.0,Davidsons,25
798681677344,10,828.0,,0,,828.0,0,100,828.0,828.0,Davidsons,10
798681681686,0,653.0,,0,,653.0,0,0,653.0,653.0,Davidsons,0
798681663675,40,527.0,,0,527.0,527.0,0,100,527.0,527.0,Davidsons,40
798681663897,0,527.0,,0,527.0,527.0,0,0,527.0,527.0,Davidsons,0
798681663903,0,527.0,,0,527.0,527.0,0,0,527.0,527.0,Davidsons,0
798681663910,0,527.0,,0,527.0,527.0,0,0,527.0,527.0,Davidsons,0
798681679973,0,773.0,,0,773.0,773.0,0,0,773.0,773.0,Davidsons,0
798681443352,0,571.0,,0,571.0,571.0,0,0,571.0,571.0,Davidsons,0
798681582532,0,615.0,,0,615.0,615.0,0,0,615.0,615.0,Davidsons,0
798681504114,0,571.0,,0,571.0,,0,0,571.0,571.0,Davidsons,0
798681616022,0,615.0,,0,615.0,,0,0,615.0,615.0,Davidsons,0
798681406609,0,879.0,,0,879.0,879.0,0,0,879.0,879.0,Davidsons,0
798681666140,11,1133.0,1133.0,19,1133.0,1133.0,6,4,1133.0,1133.0,Davidsons,4
798681626632,28,1395.0,,25,1395.0,1395.0,6,19,1395.0,1395.0,Davidsons,6
798681666157,36,1133.0,1133.0,19,1133.0,1133.0,0,2,1133.0,1133.0,Davidsons,2
798681626649,19,1395.0,,4,1395.0,1395.0,0,10,1395.0,1395.0,Davidsons,4
798681648436,28,1759.0,1759.0,3,1759.0,1759.0,6,12,1759.0,1759.0,Davidsons,3
798681406623,0,879.0,,0,879.0,879.0,0,1,879.0,879.0,Lipseys,1
798681662760,17,1231.0,,0,1231.0,1231.0,0,27,1231.0,1231.0,Davidsons,17
798681666164,42,1133.0,,25,1133.0,1133.0,7,14,1133.0,1133.0,Davidsons,7
798681626656,12,1395.0,,19,1395.0,1395.0,7,9,1311.3,1311.3,Lipseys,9
798681666171,35,1133.0,1133.0,17,1133.0,1133.0,7,37,1065.02,1065.02,Lipseys,37
798681626663,14,1395.0,,25,1395.0,1395.0,12,27,1311.3,1311.3,Lipseys,27
798681448739,22,959.0,,0,959.0,959.0,0,26,959.0,959.0,Davidsons,22
798681450695,0,959.0,,0,959.0,959.0,0,0,959.0,959.0,Davidsons,0
798681437313,0,1046.0,,0,1046.0,1046.0,0,0,1046.0,1046.0,Davidsons,0
798681582983,0,959.0,,0,959.0,,0,0,959.0,959.0,Davidsons,0
798681439126,0,959.0,,0,959.0,,0,0,959.0,959.0,Davidsons,0
798681677351,0,1231.0,,0,1231.0,1231.0,0,0,1231.0,1231.0,Davidsons,0
798681673162,0,2287.0,,0,2287.0,2287.0,0,0,2287.0,2287.0,Davidsons,0
798681673179,0,2199.0,,0,2199.0,2199.0,0,0,2199.0,2199.0,Davidsons,0
798681660841,0,2179.0,,0,2179.0,2179.0,0,0,2179.0,2179.0,Davidsons,0
798681661831,0,2179.0,,0,2179.0,2179.0,0,0,2179.0,2179.0,Davidsons,0
798681660865,0,2179.0,,0,2179.0,2179.0,0,0,2179.0,2179.0,Davidsons,0
798681671748,7,1656.0,,25,1656.0,1656.0,0,0,1656.0,1656.0,Davidsons,7
798681671762,29,1831.0,,0,1831.0,1831.0,0,0,1831.0,1831.0,Davidsons,29
798681671779,30,1743.0,,25,1743.0,,0,0,1743.0,1743.0,Davidsons,25
798681681372,0,3662.0,,0,,,0,0,,3662.0,Davidsons,0
798681437528,0,527.0,,0,527.0,,0,0,527.0,527.0,Davidsons,0
798681625789,0,1395.0,,0,1395.0,1395.0,0,0,1395.0,1395.0,Davidsons,0
798681630288,4,1569.0,,7,1569.0,1569.0,4,4,1474.86,1474.86,Lipseys,4
798681625796,0,2199.0,2199.0,1,2199.0,2199.0,1,5,2199.0,2199.0,SportsSouth,1
798681625819,4,1395.0,,25,1395.0,1395.0,5,16,1311.3,1311.3,Lipseys,16
798681630295,0,1569.0,,25,1569.0,1569.0,13,64,1474.86,1474.86,Lipseys,64
798681625826,0,2199.0,,0,2199.0,2199.0,0,11,2199.0,2199.0,Lipseys,11
798681622207,3,1307.0,,0,1307.0,1307.0,0,0,1307.0,1307.0,Davidsons,3
798681666249,0,1495.0,,0,1495.0,1495.0,0,0,1495.0,1495.0,Davidsons,0
798681597765,37,753.0,753.0,25,753.0,753.0,0,100,707.82,707.82,Lipseys,100
798681672677,22,1046.0,1046.0,24,1055.0,,0,19,983.24,983.24,Lipseys,19
798681656363,0,1099.0,,0,1099.0,1099.0,0,0,1099.0,1099.0,Davidsons,0
798681639519,1,1495.0,,0,1495.0,1495.0,2,21,1495.0,1495.0,Davidsons,1
798681664634,20,1133.0,1133.0,25,1133.0,,0,3,1065.02,1065.02,Lipseys,3
798681660872,0,2179.0,,0,2179.0,2179.0,0,0,2179.0,2179.0,Davidsons,0
798681660889,0,2179.0,,0,2179.0,2179.0,0,0,2179.0,2179.0,Davidsons,0
798681666751,6,1743.0,,0,,1743.0,0,0,1743.0,1743.0,Davidsons,6
798681674022,0,3662.0,,0,,,0,0,3662.0,3662.0,Davidsons,0
798681629718,0,38.0,,0,,,0,0,38.0,38.0,Davidsons,0
798681649921,78,45.5,,0,,,0,100,45.5,45.5,Davidsons,78
798681655717,5,38.0,,0,,,0,26,38.0,38.0,Davidsons,5
798681655793,26,38.0,,0,,38.0,19,84,38.0,38.0,Davidsons,19
798681657100,95,23.0,,0,,23.0,76,100,20.0,20.0,Lipseys,100
798681657117,160,31.0,,0,,31.0,0,0,31.0,31.0,Davidsons,160
798681660254,0,43.5,,0,,43.95,0,0,43.5,43.5,Davidsons,0
798681661497,8,38.0,,0,,38.0,10,44,38.0,38.0,Davidsons,8
798681666997,18,38.0,,0,,38.0,40,100,38.0,38.0,Davidsons,18
798681412129,10,23.0,,0,,28.0,4,3,23.0,23.0,Davidsons,3
798681408979,0,23.0,,0,,23.0,0,7,23.0,23.0,Lipseys,7
798681111282,2,38.0,,0,,38.0,5,2,38.0,38.0,Davidsons,2
798681257850,2,38.0,,0,,38.0,6,3,38.0,38.0,Davidsons,2
798681118236,2,38.0,,0,,38.0,1,9,38.0,38.0,Davidsons,1
798681243297,2,38.0,,0,,38.0,4,11,38.0,38.0,Davidsons,2
798681527847,0,38.0,,0,,38.0,0,0,38.0,38.0,Davidsons,0
798681410224,0,38.0,,0,,38.0,13,0,38.0,38.0,Zanders,13
798681118205,4,38.0,,0,,38.0,0,25,38.0,38.0,Davidsons,4
798681108602,1,38.0,,0,,38.0,7,3,38.0,38.0,Davidsons,1
798681408849,0,38.0,,0,,38.0,0,0,38.0,38.0,Davidsons,0
798681261536,0,38.0,,0,,38.0,2,0,38.0,38.0,Zanders,2
798681265749,0,38.0,,0,,38.0,0,0,38.0,38.0,Davidsons,0
798681408825,18,38.0,,0,,38.0,1,95,38.0,38.0,Davidsons,1
798681464784,4,38.0,,0,,38.0,8,5,38.0,38.0,Davidsons,4
798681257843,5,38.0,,0,,38.0,3,6,38.0,38.0,Davidsons,3
798681415465,0,38.0,,0,,38.0,3,0,38.0,38.0,Zanders,3
798681421749,0,38.0,,0,,38.0,12,0,38.0,38.0,Zanders,12
798681415250,1,38.0,,0,,38.0,12,4,38.0,38.0,Davidsons,1
798681429806,0,38.0,,0,,38.0,0,0,38.0,38.0,Davidsons,0
798681583607,0,38.0,,0,,38.0,1,0,38.0,38.0,Zanders,1
798681583614,0,38.0,,0,,38.0,0,0,38.0,38.0,Davidsons,0
798681583621,0,38.0,,0,,38.0,0,0,38.0,38.0,Davidsons,0
798681616886,0,38.0,,0,,38.0,0,0,38.0,38.0,Davidsons,0
798681439737,2,38.0,,0,,38.0,12,5,38.0,38.0,Davidsons,2
798681439744,4,38.0,,0,,38.0,5,19,38.0,38.0,Davidsons,4
798681605644,1,,,0,,,0,0,38.0,38.0,Lipseys,0
798681505111,2,38.0,,0,,38.0,0,0,38.0,38.0,Davidsons,2
798681505128,4,38.0,,0,,38.0,2,3,38.0,38.0,Davidsons,2
798681505166,2,38.0,,0,,38.0,10,6,38.0,38.0,Davidsons,2
798681505067,0,38.0,,0,,38.0,0,7,38.0,38.0,Lipseys,7
798681505074,27,38.0,,0,,38.0,28,73,38.0,38.0,Davidsons,27
798681505135,0,38.0,,0,,38.0,13,0,38.0,38.0,Zanders,13
798681505142,3,38.0,,0,,38.0,0,10,38.0,38.0,Davidsons,3
798681505173,0,38.0,,0,,38.0,7,0,38.0,38.0,Zanders,7
798681505081,0,38.0,,0,,38.0,0,0,38.0,38.0,Davidsons,0
798681505098,93,38.0,,0,,38.0,47,100,38.0,38.0,Davidsons,47
798681599585,49,38.0,,0,,,0,37,38.0,38.0,Davidsons,37
798681555253,79,38.0,,0,,38.0,35,68,38.0,38.0,Davidsons,35
798681599592,73,38.0,,0,,38.0,17,0,38.0,38.0,Davidsons,17
798681505104,0,38.0,,0,,38.0,1,0,,38.0,Zanders,1
798681505050,3,38.0,,0,,38.0,5,0,38.0,38.0,Davidsons,3
798681511471,0,315.5,,0,,,0,0,,315.5,Davidsons,0
798681543175,0,315.5,,0,,,0,0,,315.5,Davidsons,0
798681598939,2,109.5,,0,,,0,0,,109.5,Davidsons,2
798681605767,0,36.0,,0,,,0,51,36.0,36.0,Lipseys,51
798681598823,1,58.0,,0,,,0,0,,58.0,Davidsons,1
798681598847,4,36.0,,0,,,0,0,,36.0,Davidsons,4
798681598854,2,23.0,,0,,,0,0,,23.0,Davidsons,2
798681598991,0,23.0,,0,,,0,0,,23.0,Davidsons,0
798681598861,2,109.5,,0,,,0,0,,109.5,Davidsons,2
798681643233,0,89.99,,0,,89.99,0,0,89.99,89.99,Davidsons,0
798681591428,0,74.99,,0,,74.99,0,0,74.99,74.99,Davidsons,0
798681521715,0,40.61,,0,,40.61,4,14,40.61,40.61,Zanders,4
798681521708,0,40.61,,0,,40.61,3,21,40.61,40.61,Zanders,3
798681521722,0,40.61,,0,,40.61,0,0,40.61,40.61,Davidsons,0
798681521746,3,40.61,,0,,40.61,3,7,40.61,40.61,Davidsons,3
798681521739,10,40.61,,0,,40.61,24,20,40.61,40.61,Davidsons,10
798681521753,11,40.61,,0,,40.61,11,25,40.61,40.61,Davidsons,11
798681581368,0,262.49,,0,,262.49,0,0,262.49,262.49,Davidsons,0
798681639250,5,151.99,,0,,151.99,19,26,151.99,151.99,Davidsons,5
798681563142,0,303.99,,0,,303.99,0,0,303.99,303.99,Davidsons,0
798681581375,0,350.69,,0,,350.69,0,0,350.69,350.69,Davidsons,0
798681661589,5,239.99,,0,,239.99,0,5,225.59,225.59,Lipseys,5
798681628025,5,529.99,,0,,529.99,0,18,498.19,498.19,Lipseys,18
798681640539,14,836.99,,0,,836.99,10,12,786.77,786.77,Lipseys,12
798681659210,16,989.99,,0,,989.0,1,33,930.59,930.59,Lipseys,33
798681640546,8,760.99,,0,,760.99,12,35,715.33,715.33,Lipseys,35
798681665877,0,136.99,,0,,136.99,1,0,136.99,136.99,Zanders,1
798681665884,7,174.99,,0,,174.99,7,100,164.49,164.49,Lipseys,100
798681578153,3,230.99,,0,,230.99,8,14,217.13,217.13,Lipseys,14
798681616534,0,326.99,,0,,326.99,0,0,326.99,326.99,Davidsons,0
798681616541,0,326.99,,0,,329.99,0,0,326.99,326.99,Davidsons,0
798681662470,1,608.99,,0,,608.99,3,0,608.99,608.99,Davidsons,1
798681647699,9,532.99,,0,,532.99,5,49,501.01,501.01,Lipseys,49
798681647705,1,,,0,,,0,14,501.01,501.01,Lipseys,14
798681521357,1,280.02,,0,,280.02,37,31,263.21,263.21,Lipseys,31
798681567850,1,245.06,,0,,245.06,2,0,245.06,245.06,Davidsons,1
798681567867,1,314.99,,0,,314.99,1,0,296.09,296.09,Lipseys,0
798681567874,1,314.99,,0,,314.99,7,0,296.09,296.09,Lipseys,0
798681567881,1,402.99,,0,,402.99,3,0,378.81,378.81,Lipseys,0
798681553396,0,119.99,,0,,119.99,177,100,102.17,102.17,Lipseys,100
798681521388,10,149.99,,0,,149.99,10,0,140.99,140.99,Lipseys,0
798681618675,60,81.49,,0,,89.99,71,100,72.99,72.99,Lipseys,100
798681619382,0,81.49,,0,,99.99,31,100,66.05,66.05,Lipseys,100
798681590643,0,532.99,,0,,532.99,0,10,532.99,532.99,Lipseys,10
798681596652,0,554.99,,0,,,0,0,554.99,554.99,Davidsons,0
798681582693,0,367.49,,0,,367.49,0,13,367.49,367.49,Lipseys,13
798681638161,0,209.99,,0,,209.99,8,53,197.39,197.39,Lipseys,53
798681627998,3,707.99,,0,,707.99,3,5,665.61,665.61,Lipseys,5
798681628001,5,783.99,,0,,783.99,2,14,736.95,736.95,Lipseys,14
798681628018,2,1099.99,,0,,1099.99,0,8,1033.99,1033.99,Lipseys,8
798681642502,0,288.99,,0,,,0,0,254.89,254.89,Lipseys,0
798681640522,1,1139.99,,0,,,0,9,1071.59,1071.59,Lipseys,9
798681600342,4,1289.99,,0,,,0,24,1212.59,1212.59,Lipseys,24
798681613786,2,1289.99,,0,,,0,9,1212.59,1212.59,Lipseys,9
798681600113,0,1574.99,,0,,1574.99,1,0,1574.99,1574.99,Zanders,1
798681600120,1,1711.99,,0,,,0,1,1711.99,1711.99,Davidsons,1
798681656097,0,449.99,,0,,,0,100,396.89,396.89,Lipseys,100
798681656127,0,364.99,,0,,,0,100,321.92,321.92,Lipseys,100
798681599691,10,146.99,,0,,146.99,10,0,138.17,138.17,Lipseys,0
798681599974,8,149.99,,0,,149.99,84,27,140.99,140.99,Lipseys,27
798681599806,5,227.99,,0,,227.99,16,14,214.31,214.31,Lipseys,14
798681599721,10,189.99,,0,,189.99,17,25,178.59,178.59,Lipseys,25
798681665181,44,609.99,,0,,,0,15,573.39,573.39,Lipseys,15
798681666973,12,609.99,,0,,,0,7,573.39,573.39,Lipseys,7
798681639069,2,532.99,,0,,532.99,2,3,501.01,501.01,Lipseys,3
798681639076,0,645.99,,0,,645.99,0,0,645.99,645.99,Davidsons,0
798681525904,0,82.12,,0,,82.95,8,0,,82.12,Davidsons,0
798681557875,0,88.01,,0,,84.85,6,0,,84.85,Zanders,6
798681568093,0,88.01,,0,,87.95,5,0,,87.95,Zanders,5
798681528318,2,142.22,,0,,132.95,0,0,,132.95,Zanders,0
798681528455,0,142.22,,0,,132.95,4,0,,132.95,Zanders,4
798681599837,6,334.99,294.99,0,,,0,2,334.99,294.99,Davidsons,6
798681423668,18,,,0,,,0,0,,,,0
798681423828,19,,,0,,,0,0,,,,0
798681423743,19,,,0,,,0,0,,,,0
798681423873,4,,,0,,,0,0,,,,0
798681673834,99,,,0,,,0,0,,,,0
798681581191,37,,,0,,,0,0,,,,0
798681580965,19,,,0,,,0,0,,,,0
798681665846,32,,,0,,,0,0,,,,0
798681665853,38,,,0,,,0,0,,,,0
798681629381,8,,,0,,,0,0,,,,0
798681651207,13,,,0,,,0,0,,,,0
798681651214,70,,,0,,,0,0,,,,0
798681624430,26,,,0,,,0,0,,,,0
798681613991,0,,,0,,,0,0,,,,0
798681621446,5,,,0,,,0,0,,,,0
798681633449,33,,,0,,,0,0,,,,0
798681621453,0,,,0,,,0,0,,,,0
798681608676,18,,,0,,,0,0,,,,0
798681607532,6,,,0,,,0,0,,,,0
798681620319,0,,,0,,,0,0,,,,0
798681474233,10,,,0,,,0,0,,,,0
798681632688,12,,,0,,,0,0,,,,0
798681621460,9,,,0,,,0,0,,,,0
798681614011,0,,,0,,,0,0,,,,0
798681594153,0,,,0,,,0,0,,,,0
798681620326,20,,,0,,,0,0,,,,0
798681588053,0,,,0,,,0,0,,,,0
798681588022,0,,,0,,,0,0,,,,0
798681586073,17,,,0,,,0,0,,,,0
798681667420,19,,,0,,,0,0,,,,0
798681593439,0,,,0,,,0,0,,,,0
798681629169,12,,,0,,,0,0,,,,0
798681666577,6,,,0,,,0,0,,,,0
798681666584,0,,,0,,,0,0,,,,0
798681671373,0,,,0,,,0,0,,,,0
798681671311,0,,,0,,,0,0,,,,0
798681671335,0,,,0,,,0,0,,,,0
798681618811,0,,,0,,,0,0,,,,0
798681666591,0,,,0,,,0,0,,,,0
798681666607,0,,,0,,,0,0,,,,0
798681665860,20,,,0,,,0,0,,,,0
798681629428,24,,,0,,,0,0,,,,0
798681629435,10,,,0,,,0,0,,,,0
798681654857,0,,,0,,,0,0,,,,0
798681578894,5,,,0,,,0,0,,,,0
798681637287,27,,,0,,,0,0,,,,0
798681613120,0,,,0,,,0,87,649.0,649.0,Lipseys,87
798681613137,0,,,0,,,0,0,699.0,699.0,Lipseys,0
798681642649,0,,,0,,,0,2,934.36,934.36,Lipseys,2
798681642656,0,,,0,,,0,0,1160.0,1160.0,Lipseys,0
798681642595,0,,,0,,,0,1,1090.4,1090.4,Lipseys,1
798681642601,0,,,0,,,0,1,888.3,888.3,Lipseys,1
798681642618,0,,,0,,,0,2,1049.98,1049.98,Lipseys,2
798681642557,0,,,0,,,0,0,1031.0,1031.0,Lipseys,0
798681642564,0,,,0,,,0,3,767.04,767.04,Lipseys,3
798681642571,0,,,0,,,0,1,928.72,928.72,Lipseys,1
798681629046,0,,,0,,,0,0,988.0,988.0,Lipseys,0
798681629053,0,,,0,,,0,0,1160.0,1160.0,Lipseys,0
798681629299,0,,,0,,,0,1,888.3,888.3,Lipseys,1
